"COD_EMPRESA","NUM_PEDIDO","NUM_SEQUENCIA","DEN_TEXTO_1","DEN_TEXTO_2","DEN_TEXTO_3","DEN_TEXTO_4","DEN_TEXTO_5"
"01",31045,14,"  ** PRAZO DE ENTREGA 15 DIAS A CONTAR DA DATA DO PEDIDO.                   ",(null),(null),(null),(null)
"01",31045,15,"  ** PRAZO DE ENTREGA 15 DIAS A CONTAR DA DATA DO PEDIDO.                   ",(null),(null),(null),(null)
"01",31045,16,"  ** PRAZO DE ENTREGA 15 DIAS A CONTAR DA DATA DO PEDIDO.                   ",(null),(null),(null),(null)
"01",31062,0,"PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",30913,1,"         ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO            ",(null),(null),(null),(null)
"01",31711,1,"               ****BRAÁO - GGG 50 (N2) 1 PECA - 3.355KG                     ",(null),(null),(null),(null)
"01",31596,1,"      ANEL ÿEXT 1020MM; ÿINT 745MM; H 100MM MATERIAL GG20 (350KG)           ",(null),(null),(null),(null)
"01",31613,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ",(null),(null),(null),(null)
"01",32073,4,"      ***PLACA DE ALIMENTACAO CONE 1144 NORDEBERG                           ",(null),(null),(null),(null)
"01",31866,0,"1) VALOR/KG - MATERIAL (B4) R$49,80                                         ","2) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","3) CONFIRMAR PAGAMENTO                                                      ","4) PRAZO DE ENTREGA - A COMBINAR                                            ",(null)
"01",31711,0,"1) VALOR MATERIAL P/KG  R$35,00  GGG 50  (N2)                               ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",31782,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ",(null),(null),(null)
"01",31809,0,"PRAZO DE ENTREGA: A COMBINAR DE ACORDO COM QUANTIDADE DE CADA ITEM          ",(null),(null),(null),(null)
"01",31895,2,"           ROLO DE APOIO DES. CLC004-0006US01 - SAE 8640 (A12) 260A300HB    ",(null),(null),(null),(null)
"01",31701,0,"PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32520,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","PRAZO DE ENTREGA 55 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",31815,0,"1) PRAZO DE ENTREGA: ATE 60 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO  ",(null),(null),(null),(null)
"01",31824,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ","3) PRAZO DE ENTREGA: 70 DIAS APÛS CONFIRMACAO DO PEDIDO                     ",(null),(null)
"01",32440,0,"1)DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2   ","2) CONFIRMAR PAGAMENTO                                                      ",(null),(null),(null)
"01",32563,0,"COND PAGAMENTO - 30 DDL                                                     ","O CLIENTE NAO RECEBE DANFE EMITIDA APOS O DIA 25 DO MÍS                     ","PRAZO DE ENTREGA 10 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null)
"01",32650,0,"1) SERVICOS DE CONSULTORIA TECNICA PARA AVALIACAO MECANICA DE UM BRITADOR DE"," MANDIBULAS MOD. BM 500                                                     ","2) PERIODO CONTEMPLADO: 1 DIA (7 ‡S 17 HS)                                  ","3) VALOR DE PACOTE FECHADO (DESLOCAMENTO E HORAS T…CNICAS)                  ",(null)
"01",31895,1,"           PISTA DE ROLAGEM DES. CLC004-0004US01 - SAE 8640 (A12) 200A240HB ",(null),(null),(null),(null)
"01",31895,0,"1) VALOR MATERIAL P/KG  R$35,20  SAE 8640 (A12)                             ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32650,1,"EM: 01 BRITADOR DE MANDIBULAS MOD. BM 500                                   ",(null),(null),(null),(null)
"01",32613,0,"1) PRAZO DE ENTREGA: 55 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null),(null),(null),(null)
"01",30746,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",30766,0,"1) PRAZO DE ENTREGA: IMEDIATO                                               ",(null),(null),(null),(null)
"01",30252,0,"1) CONFIRMAR PAGAMENTO                                                      ",(null),(null),(null),(null)
"01",30916,1,"            ***PRAZO DE ENTREGA: 35 DIAS APOS CONFIRMACAO DO PEDIDO         ",(null),(null),(null),(null)
"01",30369,0,"PRAZO DE ENTREGA 50 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",31456,0,"PRECO DE VENDA R$ 19,80/KG                                                  ","PROSTA SEM MODELO                                                           ",(null),(null),(null)
"01",30500,0,"1) PRECO MATERIAL/KG: ASTM 297 GR HK. (MBJ R3) R$65,80                      ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","4) PRAZO DE ENTREGA: ¡ COMBINAR                                             ",(null)
"01",30482,0,"1) PRECO MATERIAL/KG:  MATERIAL 39NICRMO4 (MBJ A36) R$41,00                 ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","4) PRAZO DE ENTREGA: ¡ COMBINAR                                             ",(null)
"01",30726,1," ** PRAZO DE ENTREGA 35 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",30793,0,"MAT.- ASTM148 GR. 80-40 ? (A26) 31,90/KG / ASTMA128 GR. A ? (M11) 39,60/KG  ","GGG 40 ? (N1) 27,80/KG - MATERIAL EM (M11) ? ENDUREC POR EXPLOSAO COM 03    ","TIROS 70/KGG / FORNEC DEVERA APRES. GARANTIAS DE RESIST/ CERTIFIC.QUALID.   ","PRAZO DE ENTREGA 50 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null)
"01",30482,1,"           ***BERCOS DE GRAFAGEM FUNDIDOS EM MATERIAL 39NICRMO4 (MBJ A36)   ",(null),(null),(null),(null)
"01",31700,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ","3) PRAZO DE ENTREGA: 90 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null),(null)
"01",30500,1,"       ***GRELHA - MATERIAL ASTM 297 GR HK (MBJ R3) 3,97KG                  ",(null),(null),(null),(null)
"01",31038,0,"1) VALOR MATERIAL P/KG  R$30,20  SAE 1020 (MBJ A2)                          ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",31038,1,"        *PECAS CONF. DESENHOS - MATERIAL SAE 1020 (MBJ A2)                  ",(null),(null),(null),(null)
"01",31379,0,"1) PRAZO DE ENTREGA: 30 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO      ","2) EIXO + CUBOS + DISCOS                                                    ",(null),(null),(null)
"01",31456,2,"  ** T0579 - REVESTIMENTO SUPERIOR MEDIO.                                   ",(null),(null),(null),(null)
"01",31005,0,"PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",31031,0," PRAZO DE ENTREGA 50 DIAS A CONTAR DA DATA DO PEDIDO.                       ",(null),(null),(null),(null)
"01",32322,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ","3) PRAZO DE ENTREGA: 70 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null),(null)
"01",30828,0,"PRAZO DE ENTREGA 30 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",31204,0," **PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                     ",(null),(null),(null),(null)
"01",32325,0,"1) VALOR MATERIAL P/KG  R$37,40  ASTM-576 GR 1045 (A4)                      ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32325,1,"       ****BLOCO 25H1845 - ASTM A 576 GR 1045 - 395,012KG/PC - 2 PCS        ",(null),(null),(null),(null)
"01",31712,0,"1) PRECO MATERIAL/KG: AISI 4350 (MBJ A39)  R$39,50                          ","2) CERTIFICADOS ANALISE QUIMICA                                             ","3) DUREZA: 41 - 46 HRC                                                      ","4) PRAZO DE ENTREGA :  A COMBINAR                                           ",(null)
"01",31104,1," ** PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",31104,2," ** PRAZO DE ENTREGA 50 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",31104,3," ** PRAZO DE ENTREGA 50 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",31123,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) / AG. 0001 / C/C. 000735625-2    ","2) CONFIRMAR PAGAMENTO                                                      ","3) PRAZO DE ENTREGA: 60 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null),(null)
"01",31123,4,"              ***MANTA GROSSO  NORDBERG 1144SX                              ",(null),(null),(null),(null)
"01",31123,5,"              ***REVESTIMENTO GROSSO NORDBERG 1144SX                        ",(null),(null),(null),(null)
"01",31123,6,"              ***ANEL DE CORTE  NORDBERG 1144SX                             ",(null),(null),(null),(null)
"01",31619,0,"*****PRAZO DE ENTREGA: 14/01/2022****                                       ",(null),(null),(null),(null)
"01",31738,0,"1) PRAZO DE ENTREGA: ATE 45 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO  ",(null),(null),(null),(null)
"01",31371,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ",(null),(null),(null)
"01",31753,0,"1) PRECO/KG : NUCLEO (M1) C/ RAIO-X  R$42,20                                ","2) ENVIAR CERTIFICADOS: ANALISE QUIMICA, METALOGRAFIA E TT(COM GRAFICO)     ","3) SEGUIR SEQUENCIA DE NR DE SERIE CONFORME TABELA                          ","4) CONFIRMAR PAGAMENTO                                                      ",(null)
"01",32325,2,"       ****ENGRENAGEM 58A1423 - ASTM A 576 GR 1045 - 18,676KG/PC - 2 PCS    ",(null),(null),(null),(null)
"01",32312,0,"PRAZO DE ENTREGA 70 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",30705,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","PRAZO DE ENTREGA 50 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",31243,0,"1) DADOS PARA PAGAMENTO: BANCO DAYCOVAL(707) / AG. 0001 / C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ","3) PRAZO DE ENTREGA : 60 DIAS APOS CONFIRMACAO DO PEDIDO                    ",(null),(null)
"01",31335,0,"PRAZO DE ENTREGA 30 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32426,0,"1) KG/MAT. R$35,70/KG - GGG 60 (N03) (SEM USINAGEM)                         ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32105,0,"1) VALOR MATERIAL P/KG  R$31,80  SAE 1020 (A2)                              ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32105,1,"         ***CABECOTE - MAT. SAE 1020 (A2) 42KG  - 1PC                       ",(null),(null),(null),(null)
"01",32447,0,"PRAZO DE ENTREGA 65 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32331,2," ** PRAZO DE ENTREGA 60 DIAS A CONTAR DA DATA DO PEDIDO.                    ",(null),(null),(null),(null)
"01",32125,0,"CONDI. PAGAMENTO 28 DDL                                                     ","O CLIENTE NAO RECEBE DANFE EMITIDA APOS O DIA 25 DO MES.                    ","PRAZO DE ENTREGA 30 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null)
"01",32814,0,"PRAZO DE ENTREGA 65 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32353,0,"PRAZO DE ENTREGA 45  DIAS A CONTAR DA DATA DO PEDIDO.                       ",(null),(null),(null),(null)
"01",32133,0,"PRAZO DE ENTREGA 45 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32357,0,"1) PRAZO DE ENTREGA: 60 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null),(null),(null),(null)
"01",32381,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ","3) CONFIRMAR TRANSPORTADORA                                                 ","4) PRAZO DE ENTREGA: 65 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null)
"01",32833,0,"PRAZO DE ENTREGA 80 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32426,1,"        ****BLOCO DE FIXA«√O M-059-020-118 - GGG60  (N3) 8,73KG/PC - 12PCS  ",(null),(null),(null),(null)
"01",33044,0,"COND PAGAMENTO - 28/ DDL                                                    "," NOTAS EMITIDAS ATE DIA 25 DO MES CORRENTE                                  ","PRAZO DE ENTREGA 130 DIAS A CONTAR DA DATA DO PEDIDO.                       ",(null),(null)
"01",32657,0,"PRAZO DE ENTREGA 80 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32702,1,"        ***PRAZO DE ENTREGA: 75 DIAS APOS CONFIRMACAO DO PEDIDO***          ",(null),(null),(null),(null)
"01",32720,0,"1) PRAZO DE ENTREGA: 45 DIAS A CONTAR DA DATA DA CONFIRMACAO DO PEDIDO      ","2) ITEM 1: TUBO SCH30 16"" / EMBORRACHADO / TIPO DIAMANTE                    ","3) ITEM 2: TUBO SCH30 16"" / SEM EMBORRACHAMENTO                             ","4) ITEM 3: BARRA REDONDA TREFILADA 60 MM SAE 1020 (PADRAO PIACENTINI)       ","5) ITEM 4: BARRA REDONDA TREFILADA 50 MM SAE 1020 (PADRAO PIACENTINI)       "
"01",32708,0,"PRAZO DE ENTREGA 50 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32745,0,"1) DADOS BANC¡RIO : BANCO DAYCOVAL (707) / AG. 0001 / C/C. 000735625-2      ","2) CONFIRMAR PAGAMENTO                                                      ","3) PRAZO DE ENTREGA: 90 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null),(null)
"01",32687,0,"PRAZO DE ENTREGA 75 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32795,0,"1) VALOR MATERIAL P/KG  R$39,30  ASTM-A128 GR C (M6)                        ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32781,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ",(null),(null),(null),(null)
"01",32782,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","PRAZO DE ENTREGA 85 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",32791,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","FATURAMENTO MINIMO R$ 1.500,00                                              ",(null),(null),(null)
"01",32795,1,"          ***ELO - ASTM-A128 GR C (M6) - 300PCS                             ",(null),(null),(null),(null)
"01",32777,4,"      ****PRAZO DE ENTREGA: 75 DIAS AP”S CONFIRMACAO DO PEDIOD              ",(null),(null),(null),(null)
"01",32802,0,"1) VALOR MATERIAL P/KG  R$30,60  ASTM-A532 CLASSE II  TIPO D (B4)           ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PRAZO DE ENTREGA: A COMBINAR                                             ",(null)
"01",32802,1,"                 ***MARTELO -   ASTM-A532 CLASSE II  TIPO D (B4)  KG?       ",(null),(null),(null),(null)
"01",32784,0,"PRAZO DE ENTREGA 85 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32777,6,"      ****PRAZO DE ENTREGA: 15 DIAS AP”S CONFIRMACAO DO PEDIOD              ",(null),(null),(null),(null)
"01",32777,7,"      ****PRAZO DE ENTREGA: 80 DIAS AP”S CONFIRMACAO DO PEDIOD              ",(null),(null),(null),(null)
"01",32769,0,"PRAZO DE ENTREGA 85 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32845,0,"1) VALOR MATERIAL P/KG  R$39,80  ASTM-A217 - 02 GR WC1 (A7)                 ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32928,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ","  ** PRAZO DE ENTREGA 40 DIAS A CONTAR DA DATA DO PEDIDO.                   ",(null),(null),(null)
"01",32845,1,"              **SEMI ANEL - 3 MODELOS EM  ASTM-A217 - 02 GR WC1 (A7)        ",(null),(null),(null),(null)
"01",32847,0,"?MATERIAL:GG 20 ?( C2 ) - R$ 26,60/KG                                       ","PRAZO DE ENTREGA 85 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null)
"01",32285,1,"           ***CORPO EV-016145-D2 - ASTM A351 GR.CF8M (I2) - 1800KG/PC 2 PCS ",(null),(null),(null),(null)
"01",32285,0,"1) VALOR MATERIAL P/KG  R$76,40  ASTM-A351 GR CF8M (I2)                     ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32138,0,"1) VALOR MATERIAL P/KG  R$32,10-ASTM-A216 WCC (08)/ R$36,50 SAE 4140 (A13)  ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32285,2,"           ***TAMPA EV-010136-B - ASTM A351 GR.CF8M (I2) - 405KG/PC -  2 PCS",(null),(null),(null),(null)
"01",32138,1,"        ***GARFO 14C5546 - SAE 4140 (A13) 96,616KG/PC - 02 PECAS            ",(null),(null),(null),(null)
"01",32138,2,"        ***FUNDO CAMISA 54H1326-ASTM A216 WCC (A8) 104,882KG/PC - 02 PECAS  ",(null),(null),(null),(null)
"01",32626,1,"    ***PRAZO DE ENTREGA: 65 DIAS APOS CONFIRMACAO DO PEDIDO***              ",(null),(null),(null),(null)
"01",32265,0,"1) DADOS P/ PAGAMENTO: BANCO DAYCOVAL(707) /  AG. 0001 /  C/C. 000735625-2  ","2) CONFIRMAR PAGAMENTO                                                      ","3) PRAZO DE ENTREGA: 75 DIAS APOS CONFIRMACAO DO PEDIDO                     ",(null),(null)
"01",32173,0,"DADOS PARA DEPOSITO BANCO DAYCOVAL (707)AG. 0001 -   C/C ? 000735625-2      ",(null),(null),(null),(null)
"01",32712,0,"1) VALOR  MATERIAL/KG:   WCB (A2)  R$27,60                                  ","2) PRAZO DE ENTREGA: 70 DIAS APOS CONFIRMACAO DO PEDIDO.                    ",(null),(null),(null)
"01",32285,3,"           ***CUNHA EV-010138-D3 - ASTM A351 GR.CF8M (I2) - 260KG/PC -2 PCS ",(null),(null),(null),(null)
"01",32598,0,"PRAZO DE ENTREGA 85 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32768,0,"PRAZO DE ENTREGA 70 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32712,1,"               MO_1511.0001 ? CORPO - WCB (A2) ? 3075,31 KG - 1 PC          ",(null),(null),(null),(null)
"01",32462,0,"1) VALOR MATERIAL P/KG  R$33,40  ASTM-A216 GR WCB (A2)                      ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: 60 DIAS APOS CHEGADA DOS MODELOS NA PIACENTINI         "
"01",32462,1,"          ***CUNHA 1875 - ASTM A216 GR WCB - (A2) - 260KG                   ",(null),(null),(null),(null)
"01",32462,2,"          ***TAMPA 1406 - ASTM A216 GR WCB - (A2) - 265KG                   ",(null),(null),(null),(null)
"01",32462,3,"          ***CUNHA 1407 - ASTM A216 GR WCB - (A2) - 143KG                   ",(null),(null),(null),(null)
"01",32462,4,"          ***CORPO SEM FLANGES 0779 - ASTM A216 GR WCB - (A2) - 380KG       ",(null),(null),(null),(null)
"01",32712,2,"               MO_1511.0002 ? TAMPA - WCB (A2) ? 649,53 KG - 1PC            ",(null),(null),(null),(null)
"01",32712,3,"               MO_1511.0003 ? ALAVANCA - WCB (A2) ? 115,66 KG - 1 PC        ",(null),(null),(null),(null)
"01",32712,4,"               MO_1511.0004 ? PORTINHOLA - WCB (A2) ? 188,34 KG  1 PC       ",(null),(null),(null),(null)
"01",32915,0,"PRAZO DE ENTREGA 70 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32806,0,"1) VALOR MATERIAL P/KG  R$36,00  GGG40 (N1)                                 ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32806,1,"         *****SAPATA DE FREIO 12C9035-1 - GGG40 (N1) 30,978KG 16PCS         ",(null),(null),(null),(null)
"01",32936,0,"1) VALOR MATERIAL P/KG  R$35,91  ASTM A 536 GRADE 65-45-12  (N1)            ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32936,1,"           ****POLIA  - ASTM A 536 GRADE 65-45-12 (N1) - 34KG - 2PCS        ",(null),(null),(null),(null)
"01",32870,1,"     ******PRAZO DE ENTREGA: 45 DIAS APOS CONFIRMACAO DO PEDIDO*****        ",(null),(null),(null),(null)
"01",32877,0,"1) VALOR MATERIAL P/KG  R$36,00  ASTM-A159 GR 3000 (C3)                     ","2) PECAS SERAO PESADAS POS FUNDICAO E COBRADAS AO PRECO/KG SUPRACITADO      ","3) MODELOS POR CONTA DO CLIENTE                                             ","4) PECAS SERAO ENTREGUES BRUTAS DE FUNDICAO - SEM USINAGEM                  ","5) PRAZO DE ENTREGA: A COMBINAR                                             "
"01",32877,1,"        *CAIXA 15C9022-M - ASTM A159 GR 3000 (C3) - 14,767KG 4PCS           ",(null),(null),(null),(null)
"01",32881,0,"PRAZO DE ENTREGA 80 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32918,0,"PRAZO DE ENTREGA 85 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32952,0,"CONDI. PAGAMENTO - 28 DDL                                                   ","O CLIENTE NAO RECEBE DANFE EMITIDA APOS O DIA 25 DO MES.                    ",(null),(null),(null)
"01",32900,0,"COND PAGAMENTO - 28 DDL                                                     "," NOTAS EMITIDAS ATE DIA 25 DO MES CORRENTE                                  ","PRAZO DE ENTREGA 45 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null)
"01",32901,0,"COTACAO DE PRE«O                                                            ",(null),(null),(null),(null)
"01",32885,0,"PRAZO DE ENTREGA 85 DIAS A CONTAR DA DATA DO PEDIDO.                        ",(null),(null),(null),(null)
"01",32958,0,"1) SERVICOS A SEREM EXECUTADOS CONFORME OM 165                              ","2) PRAZO PARA EXECUCAO: 7 DIAS UTEIS APOS CONFIRMACAO DO PEDIDO             ","3) SERVICOS A SEREM EXECUTADOS: DESMONTAGEM/LIMPEZA/INSPECAO VISUAL E DIMENS","IONAL/AVALIACAO DE EMPENAMENTO DO EIXO/TORNEAMENTO DA POLIA PARA AJUSTE DIME","NSIONAL/SUBSTITUICAO DOS CUBOS/MONTAGEM FINAL                               "
"01",32958,1,"EM: 01 CONJUNTO DO ROTOR DO BRITADOR DE IMPACTO MOD. BI 25/75DS, CONFORME OM","165                                                                         ",(null),(null),(null)
